# A nu0 w tau a0 a1 a2 a3 a4 logL logPrior
1.836723951895495688e+01 8.803593231900497074e+01 1.502763376874159817e+01 3.953042212097058439e+01 -9.176465590408757635e+03 -5.587044960033455936e+03 -1.894078986078055550e+03 1.647204827371912756e+02 1.147869332067967298e+04 -5.436421645412709351e+11 -4.534120504098585513e+01
2.373457148643085546e+00 7.455273122559614762e+01 2.178638209668525505e+01 4.449547404138920825e+01 -1.006838851524357415e+04 -5.478788593995524934e+03 -1.942036680940455199e+03 1.891550229721705989e+02 1.133828000246445299e+04 -8.387677330899578857e+10 -4.534120504098585513e+01
4.417036446223288948e+00 8.451170688931547659e+01 1.712923316927313522e+01 5.603819580814302981e+01 -9.328327584780665347e+03 -5.558887926093863825e+03 -1.882570243570271714e+03 1.679106974039436011e+02 1.110656770652362684e+04 -5.707700667600499725e+10 -4.534120504098585513e+01
9.927575973419422439e+00 7.834769759624055041e+01 2.417068396686455856e+01 7.521810213992291949e+01 -1.047968771717556410e+04 -5.715384544720987833e+03 -1.872024208044174429e+03 1.398099171568761960e+02 1.101317831705137723e+04 -1.091621607761763062e+12 -4.534120504098585513e+01
1.381341873631136075e+01 8.790701422769055284e+01 3.896661916339232334e+01 9.412881071221950435e+01 -1.028348832339971159e+04 -5.795391951815352513e+03 -1.900702203363685840e+03 1.786583875634051140e+02 1.110876027321694164e+04 -4.707239471860220947e+11 -4.534120504098585513e+01
5.223397384548595035e+00 8.411144007652858079e+01 3.875874806323766109e+01 7.293565787276097012e+01 -9.630937015009531024e+03 -5.531278685262600447e+03 -1.758263430132263238e+03 1.847332314194921992e+02 1.102686624057556219e+04 -1.695525949006015587e+10 -4.534120504098585513e+01
1.228411351825149822e+01 6.302143053228650160e+01 2.346342288603373660e+01 1.778355951177100280e+01 -9.472693995651188743e+03 -5.545168827792137563e+03 -1.907302471362466576e+03 1.369900072937500681e+02 1.111915061546494326e+04 -2.133155394074899197e+09 -4.534120504098585513e+01
3.616297931967614065e+00 6.366297366413341763e+01 3.233723664322440072e+00 8.519019553590193539e+01 -1.049476649759884458e+04 -5.840143276288281413e+03 -1.771568105901472791e+03 1.340146641172930799e+02 1.124472610034340687e+04 -6.735836118457785645e+11 -4.534120504098585513e+01
3.696712664876917742e+00 6.372364574179764674e+01 2.874044763472798536e+01 4.251482998311971784e+01 -1.008438314605781306e+04 -5.488698878843399143e+03 -1.878440725248980925e+03 1.551487250665833244e+02 1.173468744067788248e+04 -1.340789875503282070e+09 -4.534120504098585513e+01
1.028960203444262866e+01 7.208238947271637187e+01 3.156274563301926150e+01 7.182418114351905025e+00 -1.098861944483097614e+04 -5.596993029964503876e+03 -1.773843827381505207e+03 1.545434730251967039e+02 1.135984395130151825e+04 -1.525179360969278076e+12 -4.534120504098585513e+01
1.730833014790444935e+01 8.556578435178170139e+01 3.824441608829803840e+01 8.680557173757527778e+01 -1.056296938667784161e+04 -5.623460802374502236e+03 -1.797942731617563368e+03 1.341431869592333044e+02 1.131605858584595262e+04 -7.575660120908153076e+11 -4.534120504098585513e+01
3.493616642571542030e+00 6.457496444243255951e+01 8.560785053510594267e+00 3.159562780165770413e+00 -1.076852752655933909e+04 -5.835572816580363906e+03 -1.740853562384479801e+03 1.351492004701141809e+02 1.122952393906501675e+04 -1.236031357161452881e+12 -4.534120504098585513e+01
1.506003333114205844e+01 8.363904579783290671e+01 8.115075067156858779e+00 4.682933072235968552e+00 -1.021780916451123448e+04 -5.417854580231934051e+03 -1.874076184763317997e+03 1.241764586313465060e+02 1.137111417424850697e+04 -2.715659231745351562e+11 -4.534120504098585513e+01
1.256599795023294064e+01 7.947077786661256482e+01 3.692964234014489477e+01 1.043359695107925234e+01 -1.088609903551178650e+04 -5.712687744516649218e+03 -1.721694926558266843e+03 1.717909351080352849e+02 1.126681409921556588e+04 -1.362045138539606934e+12 -4.534120504098585513e+01
1.142105850891561758e+01 7.099807005468724697e+01 2.041197920550239786e+01 7.453251235221343052e+01 -9.717994732311242842e+03 -5.610263771039172752e+03 -1.909869412292262723e+03 1.247839715585035236e+02 1.152189676250041884e+04 -2.705461889902711868e+10 -4.534120504098585513e+01
1.402075436567765010e+01 8.389606733734188992e+01 3.210085857518702568e+01 4.096052936458010407e+01 -9.635717363384210330e+03 -5.764379968204663783e+03 -1.751386292490992219e+03 1.817454094423472952e+02 1.117944391550873115e+04 -9.529812083651865005e+09 -4.534120504098585513e+01
1.326016573868681014e+01 6.009591414434997603e+01 1.047256908034239231e+01 2.140732083768289229e+01 -1.047445464046784582e+04 -5.599150149850028356e+03 -1.756609681696040070e+03 1.720672672452722054e+02 1.182153501166832757e+04 -6.134435929516581726e+10 -4.534120504098585513e+01
1.046178484573707479e+01 6.773638492193873617e+01 2.022294630217215428e+01 2.128712338446549168e+01 -1.099248381189396969e+04 -5.562998226421058462e+03 -1.809413243869581720e+03 1.799704000080734545e+02 1.192732851302965537e+04 -4.579020621968222656e+11 -4.534120504098585513e+01
1.760388893730682369e+01 6.210618103878841367e+01 3.480862166512542188e+01 5.402632133799075120e+01 -9.816013759881423539e+03 -5.576031164545453066e+03 -1.874497325848745049e+03 1.835737281587901748e+02 1.119129521797094822e+04 -2.821262569215776062e+10 -4.534120504098585513e+01
1.734854608839924595e+01 6.134115930423272545e+01 3.117639850345710073e+01 2.466095778373605540e+01 -9.690120814923746366e+03 -5.661782926516360931e+03 -1.760852607154860380e+03 1.416274498298855349e+02 1.136633021748126703e+04 -8.171182939665271759e+09 -4.534120504098585513e+01
1.992662363588233987e+01 7.296999738142559977e+01 1.672144486407172392e+00 3.811355218810118828e+01 -9.083665724904400122e+03 -5.876451369285760848e+03 -1.746965361811153798e+03 1.277860103748981402e+02 1.181424882797381542e+04 -1.332701445880077393e+12 -4.534120504098585513e+01
1.610809731041740633e+01 6.575569165572106556e+01 3.988296163734939626e+01 1.882692028864453704e+01 -1.020883819294308159e+04 -5.563510986461209541e+03 -1.852903747194608968e+03 1.835628059489286272e+02 1.147640807452046283e+04 -9.022206713207101440e+10 -4.534120504098585513e+01
4.828926890569289476e+00 8.109425071590217726e+01 1.008510832733840523e+01 9.080913881419400013e+01 -9.295262712744397504e+03 -5.622633452749122625e+03 -1.767484723113301698e+03 1.866387061602843858e+02 1.200652503666915800e+04 -1.344979363368118408e+12 -4.534120504098585513e+01
1.006710490821397563e+01 7.716168708564239864e+01 3.700794734624931692e+01 5.902576022413693835e+01 -1.083675514499693782e+04 -5.502515372739667328e+03 -1.866319607017888529e+03 1.368847279019191205e+02 1.191425670432507104e+04 -3.777055497083695068e+11 -4.534120504098585513e+01
1.889964332833531202e+01 8.505698619552967443e+01 3.481654407307409826e+01 4.251277379273017232e+01 -9.134085088710997297e+03 -5.456685900123537067e+03 -1.900560773368046512e+03 1.461601309005120584e+02 1.200714244712714208e+04 -1.482821865705924316e+12 -4.534120504098585513e+01
1.505784360501259123e+01 8.848544538956028305e+01 1.808623597936565375e+01 6.642523961492807416e+01 -9.690011912537980606e+03 -5.638570099280683280e+03 -1.724844573526769636e+03 1.361587601779866645e+02 1.138574247192407529e+04 -1.081452976094288635e+10 -4.534120504098585513e+01
2.038447749071249149e+00 8.455998632368797985e+01 9.513386634105790662e+00 5.723320209593292418e+01 -9.889590221995349566e+03 -5.535462421437996454e+03 -1.736831463204781130e+03 1.864593260098005771e+02 1.101232794084767011e+04 -1.558117676217187500e+11 -4.534120504098585513e+01
1.587295005853694718e+01 6.941048856898636643e+01 2.826635935137972666e+01 8.783991958293565006e+01 -1.085162377558616390e+04 -5.756129699556510786e+03 -1.857527724865631626e+03 1.705333023333809308e+02 1.163238027710160532e+04 -6.293691830831983643e+11 -4.534120504098585513e+01
1.561052182492450235e+01 7.054557483267950602e+01 3.231377639057402007e+01 1.028521772898922393e+01 -9.369255253678116787e+03 -5.651030512485027430e+03 -1.724144238363716113e+03 1.605332017568374283e+02 1.214479808132063590e+04 -1.377334553450094971e+12 -4.534120504098585513e+01
9.444776557494783731e+00 7.384434386614573498e+01 1.397793313366183554e+01 5.249429270634207256e+01 -1.056798012280421062e+04 -5.722502672957443792e+03 -1.931132913707410353e+03 1.282628225255005816e+02 1.164433070411405970e+04 -3.168137088718791504e+11 -4.534120504098585513e+01
1.342619728351795771e+01 8.512774201611989611e+01 5.273868428931351993e+00 5.330588144089898606e+01 -1.032209014604302502e+04 -5.424402680418000273e+03 -1.798118296822369530e+03 1.520916471764169273e+02 1.126794036092681199e+04 -4.534946256196027222e+11 -4.534120504098585513e+01
7.512542735814849770e+00 8.283428555384956837e+01 3.369155805849567997e+01 4.129193271943881527e+00 -1.016829833059476550e+04 -5.515087831758006359e+03 -1.934609770416818947e+03 1.895370106681370430e+02 1.110785697909486771e+04 -3.623794507663739624e+11 -4.534120504098585513e+01
1.758040972505339994e+01 7.193127752734849878e+01 7.173003615445169956e+00 3.692190219401516060e+01 -1.059623481653587442e+04 -5.504853273532521598e+03 -1.937428850309503105e+03 1.575564703533200088e+02 1.196883427528323591e+04 -8.339899473210063171e+10 -4.534120504098585513e+01
1.691053382124761129e+01 6.740292437599153175e+01 3.049927251562130071e+00 6.486342180772118127e+01 -9.631008745914641622e+03 -5.651735545851544884e+03 -1.948935230312822114e+03 1.693848328957373894e+02 1.185301544119111713e+04 -4.097965636488124390e+11 -4.534120504098585513e+01
5.821795828931421113e+00 8.668473685422587494e+01 2.899063661471297593e+01 1.183856595977431780e+01 -9.499329800555022302e+03 -5.514984505506226014e+03 -1.817261891246073446e+03 1.478217765285899645e+02 1.172948581855270459e+04 -3.694767233649851685e+11 -4.534120504098585513e+01
3.015116632738449987e+00 6.491931815831866004e+01 2.279470586993791414e+01 9.208756839433823416e+01 -1.018719220717912140e+04 -5.748499399189271571e+03 -1.785107491461712698e+03 1.267886394063816624e+02 1.173533607330851919e+04 -5.839512182946631432e+09 -4.534120504098585513e+01
6.388226703352466451e-01 8.154281616870339633e+01 3.626577642833479587e+01 8.073882185136703526e+01 -1.067085222443484599e+04 -5.405002665584866918e+03 -1.760936675218006712e+03 1.831502371363392001e+02 1.212605584403739522e+04 -3.634070087201257324e+10 -4.534120504098585513e+01
4.379333134423523677e-01 8.923914504956040616e+01 7.017665292707859770e+00 8.443887161651150564e+01 -9.585582672473694402e+03 -5.540469520638878748e+03 -1.734400549875133265e+03 1.777635186011695225e+02 1.219544402897588952e+04 -1.027424965831104370e+12 -4.534120504098585513e+01
1.077547365630597120e+01 7.692858022923907413e+01 8.746492419343457669e+00 7.763419745055611543e+01 -1.080124660361587121e+04 -5.881562845677898622e+03 -1.920159220462652911e+03 1.507411525698279604e+02 1.119291548587441685e+04 -1.342939759979416260e+12 -4.534120504098585513e+01
8.399960360093622569e+00 7.655435703384922874e+01 3.694874474761521554e+01 4.380277606508305865e+01 -1.073299383399051658e+04 -5.675268982148764735e+03 -1.916738582987934478e+03 1.417177709392085205e+02 1.152983431581925470e+04 -6.856463175112670898e+11 -4.534120504098585513e+01
1.394494824902664298e+01 6.170872421987505874e+01 9.455988561890068311e+00 4.858910401829142955e+01 -1.030867932231055420e+04 -5.834599853515911491e+03 -1.882644201034230491e+03 1.671285563804472929e+02 1.174159745907930483e+04 -1.603084817658250237e+10 -4.534120504098585513e+01
1.883770081985466049e+01 7.688699790401228995e+01 3.658253847746498622e+01 4.391082431889643090e+01 -1.073034343210557381e+04 -5.534387910758201542e+03 -1.779090146776342408e+03 1.301630025709532390e+02 1.171782654755099793e+04 -4.775050048788695068e+11 -4.534120504098585513e+01
1.990267438820173496e+01 7.112642192633607863e+01 2.294105429345522040e+01 4.251639586109302371e+01 -1.029861271826594384e+04 -5.815852886218785898e+03 -1.892127922997448422e+03 1.754014911023933792e+02 1.177014603527918371e+04 -7.712471899900206566e+09 -4.534120504098585513e+01
4.893127929594024650e+00 6.786388793252710627e+01 3.420450468771404218e+01 4.414147820038623138e+01 -1.083504256819657530e+04 -5.662875769346207562e+03 -1.798291744758709001e+03 1.247358076039009944e+02 1.148454492892137569e+04 -9.893524481046083984e+11 -4.534120504098585513e+01
1.202954530371454034e+01 8.322863838372978762e+01 2.627817963315779437e+01 8.303719835233549063e+00 -1.069192373613978998e+04 -5.727981944044625379e+03 -1.912914798088641419e+03 1.840090248855953519e+02 1.145860084458439997e+04 -6.035855092374448242e+11 -4.534120504098585513e+01
1.290500718904720934e+01 8.874876830558264373e+01 1.828185036927599327e+01 3.457918597807993422e+01 -9.138853798999374703e+03 -5.551151594978236972e+03 -1.727518878375822624e+03 1.735593101276046184e+02 1.124602968943175802e+04 -3.329245661904922485e+11 -4.534120504098585513e+01
7.278459429510672152e+00 6.509050269655192267e+01 1.681390611796416934e+01 7.264304617712362244e+01 -1.004949959295144072e+04 -5.453625110401335405e+03 -1.934457723073557645e+03 1.794544661596324886e+02 1.102552469630416635e+04 -3.410063027265559082e+11 -4.534120504098585513e+01
8.478722027271574924e-02 8.223080556642821648e+01 3.713189818334382153e+01 7.742417461533008805e+01 -9.908351616504287449e+03 -5.833026649601949430e+03 -1.763831078703130515e+03 1.628670933635897597e+02 1.110383115072160217e+04 -1.008446438764019165e+11 -4.534120504098585513e+01
3.526492585142354752e+00 7.273824122128735326e+01 7.197935591040540260e+00 3.896671062233279059e+01 -9.614570948478516584e+03 -5.516116314186456293e+03 -1.758874016706921793e+03 1.444522449993719135e+02 1.154449755060484677e+04 -1.002821756650385590e+11 -4.534120504098585513e+01
1.297635424082016620e+01 6.100357655192159712e+01 2.752208094622501733e+01 2.475822367966542004e+01 -1.048289426240405373e+04 -5.623022257019189965e+03 -1.929078034681085683e+03 1.562765053322803510e+02 1.132834756855912565e+04 -5.642596248272097168e+11 -4.534120504098585513e+01
1.557166760726290100e+01 6.522881448175049002e+01 8.154658215234183771e+00 4.297215966349639871e+01 -9.269460445593063923e+03 -5.745680242188410375e+03 -1.715449473431406886e+03 1.664598631551568815e+02 1.167398492409722530e+04 -7.555065353526029053e+11 -4.534120504098585513e+01
1.788599702927657020e+01 6.143192259979515057e+01 1.424273390964758157e+01 6.895721657542809169e+01 -9.212387483108590459e+03 -5.895969989952931428e+03 -1.821948622420191214e+03 1.369597358297220069e+02 1.193265706666546794e+04 -1.303557900057243652e+12 -4.534120504098585513e+01
4.715615076667783789e+00 7.242004125522801417e+01 1.177677680475366628e+01 6.549981436890426778e+01 -9.824843783803784390e+03 -5.603067801329573740e+03 -1.811597460258798264e+03 1.636801324440554595e+02 1.171692435257281068e+04 -9.326874979939945984e+10 -4.534120504098585513e+01
1.170394392118961768e+01 6.813480930135877145e+01 3.441065546375157425e+01 5.394914656112745632e+01 -1.062335639149931012e+04 -5.834938923243465979e+03 -1.768285697661325457e+03 1.745880015366539908e+02 1.136069875287088144e+04 -6.222523683661859131e+11 -4.534120504098585513e+01
1.142106814358682065e+01 6.376875203485776922e+01 2.023151854786632953e+01 9.427115874668308493e+01 -1.098151289265114974e+04 -5.653298277792002409e+03 -1.715424466295316279e+03 1.223748521158026676e+02 1.122131820687917207e+04 -1.939371382202306396e+12 -4.534120504098585513e+01
1.047581424680701545e+01 6.491086211398292960e+01 3.354407134551806990e+01 2.958155656345487827e+01 -1.018001674383054706e+04 -5.532611528530150281e+03 -1.864829127125161904e+03 1.473818689441949061e+02 1.113048602767011835e+04 -4.265898117762989502e+11 -4.534120504098585513e+01
1.791724832263860989e+01 6.649713765811081601e+01 2.200953088870215346e+00 4.011772341349168869e+01 -9.450387029171501126e+03 -5.483371967307250998e+03 -1.907817847412199853e+03 1.238961950387198243e+02 1.105923511513645462e+04 -3.605409799860084057e+08 -4.534120504098585513e+01
1.000920215503915678e+01 7.563111693181413386e+01 1.302996950506357621e+01 3.435546852793775940e+01 -1.077965347019936235e+04 -5.428814491776151044e+03 -1.723374067936221763e+03 1.615035852246591617e+02 1.166352984959653440e+04 -5.665581986736539307e+11 -4.534120504098585513e+01
7.440803219555800485e-01 8.372598231073881436e+01 2.905298320398001621e+00 7.062450620969319459e+01 -1.076824045560076956e+04 -5.471615369449526952e+03 -1.757953729605635544e+03 1.362097729461742972e+02 1.203510418632259643e+04 -1.846854990907633362e+11 -4.534120504098585513e+01
1.296550399610952020e+01 6.561890661249188383e+01 1.649174044488226798e+01 4.402419583823910898e+01 -1.016137233516457127e+04 -5.440475155509664546e+03 -1.738311545825192525e+03 1.204960315511531945e+02 1.100596449589206532e+04 -6.393302201741180420e+11 -4.534120504098585513e+01
6.286522570114133401e+00 8.815798901178361291e+01 1.041847691095662753e+01 6.675917459689789268e+01 -9.597174896500275281e+03 -5.809436986105589313e+03 -1.855724460719899525e+03 1.239075770054319321e+02 1.114642610108520967e+04 -3.551549062994534492e+09 -4.534120504098585513e+01
1.437778081325836155e+01 7.172258190613446516e+01 1.933184552253724320e+01 9.954094547017926686e+01 -1.074093601967684481e+04 -5.401434628109209370e+03 -1.728649134033131986e+03 1.665503786053852764e+02 1.219312525311685931e+04 -5.244648111213011169e+10 -4.534120504098585513e+01
1.652414253107814801e+01 6.570072074099468296e+01 3.400312867149573037e+01 6.722410023974146043e+01 -1.047815233746599552e+04 -5.587468861305086648e+03 -1.720244328559457244e+03 1.473516637081673650e+02 1.210526064706992838e+04 -2.779302916919017315e+09 -4.534120504098585513e+01
5.795493209528753908e+00 8.288531191092374684e+01 1.028015546345917741e+01 1.047679463206942252e+01 -9.986534181560420620e+03 -5.754524069922786111e+03 -1.755105711531235329e+03 1.810938947288547922e+02 1.150621847485396029e+04 -2.205678396518180370e+09 -4.534120504098585513e+01
1.791783703513770831e+01 6.338398088119416940e+01 1.499641049945520876e+01 2.500970224669725628e+00 -1.043986536625369445e+04 -5.427662668389311875e+03 -1.832450151450734893e+03 1.608305728439419795e+02 1.124911406763285595e+04 -6.463216538468304443e+11 -4.534120504098585513e+01
4.709005250961164180e+00 8.181455701197830876e+01 1.487840380837890564e+01 1.885117330045809325e+01 -9.555883228050026446e+03 -5.487498351629486933e+03 -1.866630144603863755e+03 1.398643096587840944e+02 1.179724305225973876e+04 -3.533109135553555298e+11 -4.534120504098585513e+01
1.287949839415887610e+01 6.679135040178215377e+01 1.187615924678318535e+01 4.115533206719790371e+01 -9.359598512291828229e+03 -5.515061814925379622e+03 -1.770188503963052426e+03 1.514026950141760324e+02 1.158106578764628648e+04 -3.830754782762103882e+11 -4.534120504098585513e+01
1.835321306116617279e+01 8.545133975930167480e+01 5.502601229698924179e+00 6.481566227336546149e+01 -9.620521227237959465e+03 -5.641300909370031150e+03 -1.856860034489554664e+03 1.385430988208314886e+02 1.153987293066996244e+04 -9.857091927801858521e+10 -4.534120504098585513e+01
5.890298071070967367e+00 7.999139381849556685e+01 2.660315660213660038e+01 3.754002421570834258e+01 -1.033083798424988709e+04 -5.715685361189723153e+03 -1.826067536976421252e+03 1.578581119868909752e+02 1.127993049832902398e+04 -3.738616748603179321e+11 -4.534120504098585513e+01
1.597190513447196381e+01 8.273631511700280328e+01 2.150326548976811125e+01 4.075065457287318793e+01 -9.200027605236848103e+03 -5.449556165785352277e+03 -1.918131569616848083e+03 1.755234830058766704e+02 1.197011219184801485e+04 -1.348359453002376709e+12 -4.534120504098585513e+01
6.233042129919840413e+00 7.411451327859109028e+01 2.265121089563293921e+01 9.219979535644080215e+01 -1.089487636221258981e+04 -5.700201621685921964e+03 -1.798850067154535736e+03 1.372239188088294100e+02 1.116814886214511716e+04 -1.755036265000760986e+12 -4.534120504098585513e+01
8.440076195570936690e+00 8.445058089663785950e+01 5.603145968136455046e+00 6.723659589774763390e+01 -9.464648147987531047e+03 -5.679867299576256300e+03 -1.854555447759752724e+03 1.566279582173127096e+02 1.202321044150080343e+04 -9.238310635712139893e+11 -4.534120504098585513e+01
7.948539015191218304e+00 6.319588010577268022e+01 1.021728106386651458e+00 6.286228582053088765e+00 -9.104688741130830749e+03 -5.456016195813856939e+03 -1.934455945940399715e+03 1.541865965827709601e+02 1.205589075885078455e+04 -1.715925463918348145e+12 -4.534120504098585513e+01
1.187500272099763166e+01 7.397936626148954531e+01 5.615047705851124782e+00 5.986379701670180964e+01 -1.043844047689065155e+04 -5.624184433699999317e+03 -1.811921062231137512e+03 1.529443326545200534e+02 1.118457762248857762e+04 -6.934909977397900391e+11 -4.534120504098585513e+01
1.788211481362392163e+01 6.887341435976324533e+01 3.984471576358460254e+01 5.662344611990571508e+01 -1.026776876232757786e+04 -5.518859643328803941e+03 -1.885081422804248405e+03 1.772883143151003367e+02 1.126109346717553490e+04 -3.405042747063419800e+11 -4.534120504098585513e+01
8.175281790368011059e+00 7.194412904363952066e+01 1.989426980253130139e+00 8.377286703437714266e+01 -1.033847678666377942e+04 -5.764303721576002317e+03 -1.770132829688831407e+03 1.854689524028724179e+02 1.127676011718727204e+04 -3.216683462037672729e+11 -4.534120504098585513e+01
1.812469786297379670e+01 7.172473338418294020e+01 3.516887250010736210e+00 7.876841351682914194e+01 -9.884842988610931570e+03 -5.859789299209008277e+03 -1.941674316724201844e+03 1.306199511136954357e+02 1.217392433161872941e+04 -4.361237923780027466e+11 -4.534120504098585513e+01
7.054675719760663988e+00 8.898761670994700523e+01 3.856218236657850440e+01 9.164406874701549555e+01 -9.418888592126228104e+03 -5.500087577626882194e+03 -1.893488413241905619e+03 1.284441568782175409e+02 1.163544864498072093e+04 -3.183243418248370361e+11 -4.534120504098585513e+01
1.885588674168177770e+00 8.251481625054501023e+01 3.761179622155633950e+01 2.271177354229975975e+01 -9.756791903311850547e+03 -5.651895686447420303e+03 -1.893127628692464896e+03 1.758563146955893615e+02 1.114693686254958811e+04 -2.065105153540858459e+10 -4.534120504098585513e+01
4.452684264173899287e+00 8.998759286217146780e+01 8.116626977451073088e+00 4.823644445578383966e+01 -1.040537738325160171e+04 -5.478071965912896303e+03 -1.728586051412029974e+03 1.887581341810042090e+02 1.122770358979609591e+04 -5.251099895442431641e+11 -4.534120504098585513e+01
1.497470741745260092e+01 6.055496780520898881e+01 3.826223833132986840e+01 6.779003368556668363e+01 -9.888786590226198314e+03 -5.834938507097743241e+03 -1.772438540391328388e+03 1.525717810663892067e+02 1.130156382421194212e+04 -1.983499673408210754e+10 -4.534120504098585513e+01
1.309524263950597600e+01 6.792358198542564196e+01 1.976632331292867661e+01 4.989612586198192190e+01 -9.064140285584540834e+03 -5.497193723304303603e+03 -1.895974154585831002e+03 1.527675501713971755e+02 1.178615719386994897e+04 -1.214548491493127930e+12 -4.534120504098585513e+01
8.036667003006144228e+00 6.510826299416713425e+01 3.059354069050024449e+01 8.368922263707867160e+01 -1.025871897182038629e+04 -5.892498900597833199e+03 -1.799466318651620895e+03 1.346656264964228455e+02 1.206837143832293441e+04 -3.895649259475524902e+10 -4.534120504098585513e+01
1.887589534817934123e+01 7.654811295343881739e+01 1.044885421267507297e+01 3.240085604563482491e+01 -1.041414822777727204e+04 -5.402950694702237342e+03 -1.740278944049653546e+03 1.518431899818600357e+02 1.197746547670054679e+04 -1.505299744019910622e+10 -4.534120504098585513e+01
5.905156687944064231e-01 8.693169521017317436e+01 1.571561814003003477e+01 2.254676839385099996e+01 -9.892229115038979216e+03 -5.736443305809637422e+03 -1.789096613998685598e+03 1.536598209940083279e+02 1.189441735266085561e+04 -1.715653082384222107e+11 -4.534120504098585513e+01
7.129344575981688692e+00 8.393147664281175935e+01 2.522225788366931454e+00 2.791297899293967077e+01 -1.007746821349493621e+04 -5.498022388500369743e+03 -1.928966729158708176e+03 1.290824700999771721e+02 1.150046685258774232e+04 -5.621060941436872101e+10 -4.534120504098585513e+01
1.598585845601761690e+01 8.638574366235256718e+01 2.193620601297500627e+01 7.903616171603684393e+01 -9.971934917321506873e+03 -5.680389553780238202e+03 -1.783043945947175871e+03 1.736671311493235237e+02 1.210840669534376866e+04 -3.031393694795579834e+11 -4.534120504098585513e+01
1.130968750230533360e+01 8.884735144924768235e+01 8.052489550889657011e+00 1.313339583137252120e+01 -9.698250956417208727e+03 -5.801388458717417961e+03 -1.937129065399612955e+03 1.824057499885756215e+02 1.137016083846244328e+04 -3.237026421636792374e+10 -4.534120504098585513e+01
1.471494623552464276e+01 7.039779642505575907e+01 1.392835419914293915e+01 6.890398565283929599e+01 -9.189456556645793171e+03 -5.439702853298862465e+03 -1.883709351292487099e+03 1.651752035274550963e+02 1.184943984609493600e+04 -1.089689176900542358e+12 -4.534120504098585513e+01
4.100727237147956394e+00 8.865690646482025272e+01 6.947446547952560891e+00 4.710180188585864514e+00 -1.045150935873203889e+04 -5.614593513587396956e+03 -1.871071174523971422e+03 1.468350794577093552e+02 1.174883544001245536e+04 -1.107964094582417908e+11 -4.534120504098585513e+01
1.833634399545489302e+01 6.895857594776038013e+01 3.181223265987330961e+00 2.339353525929839961e+01 -9.966057259890181740e+03 -5.565649608981213532e+03 -1.738004990561914838e+03 1.613225524587623454e+02 1.178578117363311685e+04 -4.825154996722309113e+10 -4.534120504098585513e+01
